"muniYear","tot_del","hom"
"24003_2000",236,2
"24003_2001",278,3
"24003_2002",277,5
"24003_2003",264,5
"24003_2004",314,1
"24003_2005",429,1
"24003_2006",316,1
"24003_2007",306,3
"24003_2008",284,2
"24003_2009",336,3
"24003_2010",293,8
"24004_1994",307.333333333333,6.33333333333333
"24004_1995",231,6.33333333333333
"24004_1996",91.75,4
"24004_1997",24.6666666666667,0
"24004_1998",2,0
"24004_1999",70,0
"24004_2000",63,0
"24004_2001",63,0
"24004_2002",48,0
"24004_2003",43,1
"24004_2004",41,0
"24004_2005",49,0
"24004_2006",67,1
"24004_2007",79,0
"24004_2008",50,0
"24004_2009",22,0
"24004_2010",49,0
"24005_1994",358,0
"24005_1995",409,1.75
"24005_1996",422,3.75
"24005_1997",470.5,5
"24005_1998",519,7
"24005_1999",446,1
"24005_2000",338,1
"24005_2001",373,7
"24005_2002",389,5
"24005_2003",282,4
"24005_2004",335,12
"24005_2005",281,21
"24005_2006",344,9
"24005_2007",383,16
"24005_2008",449,15
"24005_2009",352,9
"24005_2010",254,2
"24006_1994",231.25,4.33333333333333
"24006_1995",128,4.33333333333333
"24006_1996",65,2.5
"24006_1997",73,2.33333333333333
"24006_1998",72.75,2.33333333333333
"24006_1999",89,3
"24006_2000",48,1
"24006_2001",4,0
"24006_2002",36,0
"24006_2003",43,0
"24006_2004",42,0
"24006_2005",0,0
"24006_2006",0,0
"24006_2007",42,1
"24006_2008",42,0
"24006_2009",40,0
"24006_2010",54,0
"24007_1994",117.5,0
"24007_1995",232.666666666667,0.25
"24007_1996",322,0.75
"24007_1997",381,1
"24007_1998",440,1
"24007_1999",165,1
"24007_2000",137,1
"24007_2001",162,1
"24007_2002",214,4
"24007_2003",159,1
"24007_2004",170,0
"24007_2005",311,0
"24007_2006",425,3
"24007_2007",172,1
"24007_2008",202,0
"24007_2009",287,0
"24007_2010",308,2
"24008_1994",366,1.33333333333333
"24008_1995",392,2.25
"24008_1996",323,5
"24008_1997",416.5,6
"24008_1998",510,5
"24008_1999",280,8
"24008_2000",262,9
"24008_2001",365,3
"24008_2002",429,7
"24008_2003",454,3
"24008_2004",536,6
"24008_2005",397,3
"24008_2006",372,6
"24008_2007",380,3
"24008_2008",317,3
"24008_2009",215,0
"24008_2010",315,5
"24009_1994",281.666666666667,3.33333333333333
"24009_1995",281.666666666667,3.33333333333333
"24009_1996",209,2.5
"24009_1997",74,0
"24009_1998",74,0
"24009_1999",103,0
"24009_2000",16,0
"24009_2001",18,0
"24009_2002",0,0
"24009_2003",0,0
"24009_2004",0,0
"24009_2005",0,0
"24009_2006",0,0
"24009_2007",0,0
"24009_2008",0,0
"24009_2009",0,0
"24009_2010",0,0
"24010_1994",203,0
"24010_1995",265,1.25
"24010_1996",170,4.5
"24010_1997",249,6
"24010_1998",328,5
"24010_1999",395,8
"24010_2000",410,7
"24010_2001",313,3
"24010_2002",216,5
"24010_2003",177,1
"24010_2004",230,6
"24010_2005",262,3
"24010_2006",254,5
"24010_2007",308,4
"24010_2008",327,8
"24010_2009",353,4
"24010_2010",240,10
"24011_1994",314.25,8
"24011_1995",362.666666666667,6.25
"24011_1996",424,3.75
"24011_1997",432,1.66666666666667
"24011_1998",440,1
"24011_1999",491,3
"24011_2000",605,0
"24011_2001",351,4
"24011_2002",393,3
"24011_2003",133,0
"24011_2004",497,4
"24011_2005",528,7
"24011_2006",579,1
"24011_2007",571,3
"24011_2008",571,4
"24011_2009",673,1
"24011_2010",478,5
"24012_1994",130,3.66666666666667
"24012_1995",387,5.25
"24012_1996",215,7.75
"24012_1997",292.5,8.66666666666667
"24012_1998",370,10
"24012_1999",254,6
"24012_2000",267,1
"24012_2001",361,3
"24012_2002",489,3
"24012_2003",442,8
"24012_2004",621,8
"24012_2005",556,8
"24012_2006",622,23
"24012_2007",542,12
"24012_2008",506,12
"24012_2009",531,8
"24012_2010",478,20
"24013_1994",1448,16
"24013_1995",1968,21.5
"24013_1996",2012,33.5
"24013_1997",2322,38
"24013_1998",2632,38
"24013_1999",3078,38
"24013_2000",3788,55
"24013_2001",3739,54
"24013_2002",3797,50
"24013_2003",4052,43
"24013_2004",4029,36
"24013_2005",4816,43
"24013_2006",3977,41
"24013_2007",3703,53
"24013_2008",3743,41
"24013_2009",4050,68
"24013_2010",2717,89
"24014_1994",61,82
"24014_1995",56,82
"24014_1996",65,45.5
"24014_1997",117.5,1.33333333333333
"24014_1998",170,1.33333333333333
"24014_1999",351,2
"24014_2000",222,0
"24014_2001",186,1
"24014_2002",138,0
"24014_2003",225,1
"24014_2004",142,2
"24014_2005",169,0
"24014_2006",176,2
"24014_2007",183,0
"24014_2008",99,0
"24014_2009",163,2
"24014_2010",122,1
"24015_1994",160,1.33333333333333
"24015_1995",148,1.75
"24015_1996",183,2.75
"24015_1997",240.5,3.33333333333333
"24015_1998",298,3
"24015_1999",357,4
"24015_2000",323,5
"24015_2001",324,1
"24015_2002",311,2
"24015_2003",315,5
"24015_2004",293,3
"24015_2005",377,6
"24015_2006",61,0
"24015_2007",289,2
"24015_2008",286,5
"24015_2009",166,8
"24015_2010",386,5
"24016_1994",195,6
"24016_1995",242,6.5
"24016_1996",270,9
"24016_1997",320.5,10.3333333333333
"24016_1998",371,8
"24016_1999",553,15
"24016_2000",613,5
"24016_2001",451,5
"24016_2002",565,1
"24016_2003",590,5
"24016_2004",575,6
"24016_2005",599,6
"24016_2006",132,0
"24016_2007",601,7
"24016_2008",184,6
"24016_2009",319,8
"24016_2010",535,13
"24017_1994",125,11.3333333333333
"24017_1995",151,11.5
"24017_1996",89,13.5
"24017_1997",150,13.6666666666667
"24017_1998",211,12
"24017_1999",215,17
"24017_2000",244,16
"24017_2001",238,11
"24017_2002",255,7
"24017_2003",248,5
"24017_2004",207,3
"24017_2005",81,1
"24017_2006",184,0
"24017_2007",208,8
"24017_2008",206,5
"24017_2009",243,1
"24017_2010",272,2
"24018_1994",262.333333333333,1.66666666666667
"24018_1995",203.5,1.5
"24018_1996",123.25,2
"24018_1997",73.6666666666667,2
"24018_1998",27,1
"24018_1999",167,4
"24018_2000",172,3
"24018_2001",202,3
"24018_2002",195,0
"24018_2003",84,1
"24018_2004",104,2
"24018_2005",154,2
"24018_2006",158,3
"24018_2007",96,2
"24018_2008",169,2
"24018_2009",162,0
"24018_2010",128,3
"24019_1994",139.333333333333,2
"24019_1995",106.5,2
"24019_1996",43.5,1.5
"24019_1997",15.3333333333333,0
"24019_1998",8,0
"24019_1999",30,0
"24019_2000",88,0
"24019_2001",26,0
"24019_2002",57,1
"24019_2003",0,0
"24019_2004",31,1
"24019_2005",2,0
"24019_2006",18,0
"24019_2007",34,0
"24019_2008",49,0
"24019_2009",48,0
"24019_2010",22,1
"24020_1994",994,0.666666666666667
"24020_1995",986,11
"24020_1996",989,30.75
"24020_1997",1276,40.6666666666667
"24020_1998",1563,42
"24020_1999",1639,38
"24020_2000",1382,19
"24020_2001",1048,5
"24020_2002",1764,7
"24020_2003",1900,8
"24020_2004",227,0
"24020_2005",1564,28
"24020_2006",1533,22
"24020_2007",1799,22
"24020_2008",2505,27
"24020_2009",2867,19
"24020_2010",2719,25
"24021_1994",2768.33333333333,23
"24021_1995",2112,23
"24021_1996",820,12.5
"24021_1997",187,1
"24021_1998",143,1
"24021_1999",275,0
"24021_2000",354,3
"24021_2001",409,3
"24021_2002",352,5
"24021_2003",383,1
"24021_2004",298,1
"24021_2005",0,0
"24021_2006",182.5,1
"24021_2007",365,2
"24021_2008",365,1
"24021_2009",391,4
"24021_2010",544,2
"24022_1994",153,2.66666666666667
"24022_1995",148,3.5
"24022_1996",194,5.25
"24022_1997",159,6.33333333333333
"24022_1998",124,6
"24022_1999",160,7
"24022_2000",213,3
"24022_2001",190,5
"24022_2002",208,3
"24022_2003",114,5
"24022_2004",117,6
"24022_2005",125,2
"24022_2006",153,5
"24022_2007",81,2
"24022_2008",145,13
"24022_2009",132,10
"24022_2010",120,10
"24023_1994",124,10
"24023_1995",112.5,8
"24023_1996",96,4.5
"24023_1997",88,2.66666666666667
"24023_1998",78,2
"24023_1999",108,4
"24023_2000",83,2
"24023_2001",120,7
"24023_2002",206,10
"24023_2003",60,1
"24023_2004",99,2
"24023_2005",205,9
"24023_2006",27,2
"24023_2007",156,6
"24023_2008",190,1
"24023_2009",208,3
"24023_2010",155,1
"24024_1994",763,1.66666666666667
"24024_1995",1265,12.75
"24024_1996",1161,33.5
"24024_1997",1269,44.3333333333333
"24024_1998",1377,46
"24024_1999",1991,41
"24024_2000",1849,41
"24024_2001",1135,16
"24024_2002",2700,37
"24024_2003",2546,22
"24024_2004",1867,21
"24024_2005",2036,30
"24024_2006",1497,12
"24024_2007",1959,42
"24024_2008",2072,41
"24024_2009",2249,40
"24024_2010",1807,43
"24025_1994",286,42
"24025_1995",309,32.75
"24025_1996",261,14
"24025_1997",195.5,4.33333333333333
"24025_1998",130,5
"24025_1999",327,3
"24025_2000",366,10
"24025_2001",400,4
"24025_2002",341,1
"24025_2003",220,1
"24025_2004",171,3
"24025_2005",0,0
"24025_2006",206.5,3.5
"24025_2007",413,7
"24025_2008",299,6
"24025_2009",147,2
"24025_2010",370,2
"24026_1994",295.666666666667,2
"24026_1995",225,2
"24026_1996",127,1
"24026_1997",46,0.333333333333333
"24026_1998",13,0.333333333333333
"24026_1999",112,0
"24026_2000",74,1
"24026_2001",55,0
"24026_2002",78,0
"24026_2003",29,0
"24026_2004",55,0
"24026_2005",69,0
"24026_2006",90,0
"24026_2007",56,0
"24026_2008",28,0
"24026_2009",81,0
"24026_2010",52,2
"24027_1994",72.25,1.33333333333333
"24027_1995",86.6666666666667,1.25
"24027_1996",104,1.75
"24027_1997",106,1.66666666666667
"24027_1998",108,1
"24027_1999",122,3
"24027_2000",158,4
"24027_2001",54,0
"24027_2002",158,1
"24027_2003",136,0
"24027_2004",110,0
"24027_2005",127,3
"24027_2006",96,1
"24027_2007",91,2
"24027_2008",67,3
"24027_2009",77,0
"24027_2010",82,0
"24028_1994",13620,0
"24028_1995",17790,54.5
"24028_1996",17352,161
"24028_1997",17740,214.666666666667
"24028_1998",18128,218
"24028_1999",21883,208
"24028_2000",27419,198
"24028_2001",27378,191
"24028_2002",22887,146
"24028_2003",22205,78
"24028_2004",26280,245
"24028_2005",18374,128
"24028_2006",26725,81
"24028_2007",28709,123
"24028_2008",31131,239
"24028_2009",30501,355
"24028_2010",24923,420
"24029_1994",20103.25,398.333333333333
"24029_1995",8351.66666666667,299
"24029_1996",66,106.25
"24029_1997",77.5,1.66666666666667
"24029_1998",89,1
"24029_1999",101,3
"24029_2000",110,0
"24029_2001",56,0
"24029_2002",112,0
"24029_2003",75,0
"24029_2004",29,0
"24029_2005",34,0
"24029_2006",16,0
"24029_2007",41,0
"24029_2008",84,1
"24029_2009",116,4
"24029_2010",73,1
"24030_1994",87.3333333333333,2
"24030_1995",78,2
"24030_1996",55,1.75
"24030_1997",49,2
"24030_1998",50,2
"24030_1999",47,2
"24030_2000",62,0
"24030_2001",26,2
"24030_2002",34,0
"24030_2003",35,0
"24030_2004",40,1
"24030_2005",35,0
"24030_2006",30,0
"24030_2007",46,1
"24030_2008",25,0
"24030_2009",0,0
"24030_2010",0,0
"24031_1994",0,0
"24031_1995",0.75,0
"24031_1996",15.5,2.5
"24031_1997",20.6666666666667,4.33333333333333
"24031_1998",3,4.33333333333333
"24031_1999",56,5
"24031_2000",67,3
"24031_2001",45,0
"24031_2002",47,3
"24031_2003",34,1
"24031_2004",46,2
"24031_2005",59,4
"24031_2006",0,0
"24031_2007",30,0
"24031_2008",28,0
"24031_2009",58,0
"24031_2010",51,1
"24032_1994",294,0.666666666666667
"24032_1995",408,3
"24032_1996",265,7.75
"24032_1997",381.5,10
"24032_1998",498,10
"24032_1999",445,10
"24032_2000",528,16
"24032_2001",588,9
"24032_2002",487,12
"24032_2003",489,4
"24032_2004",483,3
"24032_2005",557,7
"24032_2006",506,4
"24032_2007",493,0
"24032_2008",611,1
"24032_2009",757,11
"24032_2010",713,19
"24033_1994",727.666666666667,16.3333333333333
"24033_1995",550.25,16.3333333333333
"24033_1996",200,9.5
"24033_1997",29,0.666666666666667
"24033_1998",18,0.666666666666667
"24033_1999",51,0
"24033_2000",62,2
"24033_2001",55,1
"24033_2002",20,0
"24033_2003",19,1
"24033_2004",55,2
"24033_2005",0,0
"24033_2006",0,0
"24033_2007",53,1
"24033_2008",57,1
"24033_2009",34,1
"24033_2010",70,0
"24034_1994",50.5,0.333333333333333
"24034_1995",31,0.75
"24034_1996",73,1.75
"24034_1997",135.5,2.33333333333333
"24034_1998",198,2
"24034_1999",129,3
"24034_2000",164,2
"24034_2001",160,0
"24034_2002",174,3
"24034_2003",198,2
"24034_2004",224,2
"24034_2005",215,2
"24034_2006",276,3
"24034_2007",187,0
"24034_2008",165,5
"24034_2009",166,4
"24034_2010",194,5
"24035_1994",1496,4.66666666666667
"24035_1995",1310,7.5
"24035_1996",1610,16.5
"24035_1997",1475,20.3333333333333
"24035_1998",1340,16
"24035_1999",2081,29
"24035_2000",2144,28
"24035_2001",2037,16
"24035_2002",2533,12
"24035_2003",2360,3
"24035_2004",1954,6
"24035_2005",1224,2
"24035_2006",1618,13
"24035_2007",1593,8
"24035_2008",1506,0
"24035_2009",1151,4
"24035_2010",1108,0
"24036_1994",1122.33333333333,1.33333333333333
"24036_1995",908.5,2.25
"24036_1996",488,5.25
"24036_1997",281.333333333333,7
"24036_1998",267,5
"24036_1999",310,11
"24036_2000",321,5
"24036_2001",285,7
"24036_2002",246,11
"24036_2003",330,14
"24036_2004",193,2
"24036_2005",169,2
"24036_2006",232,1
"24036_2007",295,0
"24036_2008",374,10
"24036_2009",338,16
"24036_2010",300,6
"24037_1994",378,9.33333333333333
"24037_1995",304,11.25
"24037_1996",622,12
"24037_1997",896.5,14
"24037_1998",1171,17
"24037_1999",1098,8
"24037_2000",1175,15
"24037_2001",1067,13
"24037_2002",1314,14
"24037_2003",1310,12
"24037_2004",879,4
"24037_2005",1375,14
"24037_2006",1008,12
"24037_2007",1197,12
"24037_2008",1084,8
"24037_2009",1386,16
"24037_2010",1319,13
"24038_1994",1341.33333333333,14
"24038_1995",1037.75,11.25
"24038_1996",420.75,4.75
"24038_1997",121.333333333333,2
"24038_1998",127,3
"24038_1999",110,0
"24038_2000",114,0
"24038_2001",63,0
"24038_2002",69,2
"24038_2003",113,0
"24038_2004",53,2
"24038_2005",2,2
"24038_2006",0,0
"24038_2007",7,0
"24038_2008",87,0
"24038_2009",102,0
"24038_2010",103,3
"24039_1994",102.666666666667,2
"24039_1995",102.666666666667,2
"24039_1996",128,1.5
"24039_1997",130.666666666667,0
"24039_1998",130.666666666667,0
"24039_1999",153,0
"24039_2000",86,0
"24039_2001",37,0
"24039_2002",92,0
"24039_2003",111,0
"24039_2004",170,1
"24039_2005",119,1
"24039_2006",136,9
"24039_2007",125,4
"24039_2008",89,2
"24039_2009",105,4
"24039_2010",119,11
"24040_1994",257,8.66666666666667
"24040_1995",459,8.25
"24040_1996",440,9
"24040_1997",420,8.33333333333333
"24040_1998",400,7
"24040_1999",485,11
"24040_2000",492,8
"24040_2001",593,7
"24040_2002",711,15
"24040_2003",542,11
"24040_2004",674,11
"24040_2005",595,4
"24040_2006",641,6
"24040_2007",610,8
"24040_2008",577,4
"24040_2009",667,13
"24040_2010",436,3
"24041_1994",513,6.33333333333333
"24041_1995",393.5,5
"24041_1996",150.75,1.75
"24041_1997",55.6666666666667,1.33333333333333
"24041_1998",35,1
"24041_1999",97,2
"24041_2000",82,2
"24041_2001",32,2
"24041_2002",76,0
"24041_2003",112,1
"24041_2004",10,0
"24041_2005",70,1
"24041_2006",43,0
"24041_2007",117,1
"24041_2008",4,0
"24041_2009",124,0
"24041_2010",108,0
"24042_1994",113.333333333333,0
"24042_1995",101,0.25
"24042_1996",105.75,1
"24042_1997",105,1.33333333333333
"24042_1998",64,1
"24042_1999",187,2
"24042_2000",145,1
"24042_2001",179,2
"24042_2002",160,2
"24042_2003",184,2
"24042_2004",204,2
"24042_2005",171,1
"24042_2006",255,8
"24042_2007",174,6
"24042_2008",234,7
"24042_2009",214,6
"24042_2010",164,8
"24043_1994",180.666666666667,7.33333333333333
"24043_1995",136.5,7.33333333333333
"24043_1996",75.25,5
"24043_1997",45.6666666666667,1.66666666666667
"24043_1998",4,1.66666666666667
"24043_1999",129,2
"24043_2000",117,1
"24043_2001",80,1
"24043_2002",63,1
"24043_2003",96,2
"24043_2004",104,2
"24043_2005",191,0
"24043_2006",138,0
"24043_2007",93,2
"24043_2008",157,3
"24043_2009",205,0
"24043_2010",115,0
"24044_1994",145,0
"24044_1995",145,0
"24044_1996",143,0.5
"24044_1997",150,3
"24044_1998",150,3
"24044_1999",171,1
"24044_2000",108,7
"24044_2001",16,0
"24044_2002",51,0
"24044_2003",41,0
"24044_2004",40,0
"24044_2005",0,0
"24044_2006",0,0
"24044_2007",30,0
"24044_2008",57,0
"24044_2009",62,0
"24044_2010",69,1
"24045_1994",86,0.666666666666667
"24045_1995",154,0.75
"24045_1996",174,1.25
"24045_1997",156,1.33333333333333
"24045_1998",138,1
"24045_1999",167,2
"24045_2000",101,3
"24045_2001",147,3
"24045_2002",201,3
"24045_2003",143,4
"24045_2004",162,4
"24045_2005",165,4
"24045_2006",166,6
"24045_2007",206,4
"24045_2008",202,0
"24045_2009",117,1
"24045_2010",168,3
"24046_1994",128.5,2.33333333333333
"24046_1995",96.6666666666667,2.33333333333333
"24046_1996",61,4
"24046_1997",77,4
"24046_1998",93,4
"24046_1999",166,5
"24046_2000",157,2
"24046_2001",132,2
"24046_2002",179,2
"24046_2003",181,0
"24046_2004",126,1
"24046_2005",154,0
"24046_2006",103,0
"24046_2007",101,1
"24046_2008",66,1
"24046_2009",144,2
"24046_2010",150,6
"24047_1994",148,4.66666666666667
"24047_1995",127,4.66666666666667
"24047_1996",88.75,3.5
"24047_1997",68.3333333333333,1
"24047_1998",64,1
"24047_1999",77,1
"24047_2000",69,1
"24047_2001",22,0
"24047_2002",0,0
"24047_2003",15,0
"24047_2004",10,0
"24047_2005",0,0
"24047_2006",4,0
"24047_2007",22,1
"24047_2008",0,0
"24047_2009",30,0
"24047_2010",16,0
"24048_1994",20.6666666666667,0
"24048_1995",20.6666666666667,0
"24048_1996",39,0
"24048_1997",84,0
"24048_1998",84,0
"24048_1999",62,0
"24048_2000",128,0
"24048_2001",33,0
"24048_2002",16,0
"24048_2003",45,0
"24048_2004",10,0
"24048_2005",0,0
"24048_2006",14,1
"24048_2007",16,0
"24048_2008",7,0
"24048_2009",22,0
"24048_2010",10,0
"24049_1994",32.75,0
"24049_1995",62.6666666666667,0.75
"24049_1996",89,2
"24049_1997",124.5,2.66666666666667
"24049_1998",160,3
"24049_1999",174,2
"24049_2000",185,5
"24049_2001",165,3
"24049_2002",150,3
"24049_2003",163,3
"24049_2004",167,3
"24049_2005",236,8
"24049_2006",191,6
"24049_2007",206,2
"24049_2008",176,12
"24049_2009",155,9
"24049_2010",310,1
"24050_1994",179,3.66666666666667
"24050_1995",343,6.25
"24050_1996",243,8.5
"24050_1997",251.5,11
"24050_1998",260,14
"24050_1999",322,5
"24050_2000",416,10
"24050_2001",492,8
"24050_2002",430,10
"24050_2003",449,7
"24050_2004",452,4
"24050_2005",479,4
"24050_2006",466,8.5
"24050_2007",453,13
"24050_2008",470,6
"24050_2009",438,1
"24050_2010",454,1
"24051_1994",178,1
"24051_1995",152,1
"24051_1996",132,2
"24051_1997",164,2.33333333333333
"24051_1998",196,1
"24051_1999",162,5
"24051_2000",168,6
"24051_2001",171,2
"24051_2002",330,2
"24051_2003",241,7
"24051_2004",165,4
"24051_2005",132,9
"24051_2006",94,3
"24051_2007",139,3
"24051_2008",163,4
"24051_2009",120,3
"24051_2010",122,3
"24052_1994",121.333333333333,3
"24052_1995",107.75,3
"24052_1996",96.5,2
"24052_1997",88,1
"24052_1998",67,1
"24052_1999",130,1
"24052_2000",111,1
"24052_2001",154,2
"24052_2002",94,2
"24052_2003",105,1
"24052_2004",117,3
"24052_2005",93,2
"24052_2006",112,2
"24052_2007",110,5
"24052_2008",115,1
"24052_2009",140,3
"24052_2010",151,3
"24053_1994",142,3
"24053_1995",106,2.75
"24053_1996",144,3
"24053_1997",202.75,3
"24053_1998",222,2
"24053_1999",261,5
"24053_2000",217,7
"24053_2001",271,1
"24053_2002",282,3
"24053_2003",238,3
"24053_2004",227,2
"24053_2005",263,1
"24053_2006",231,1
"24053_2007",265,1
"24053_2008",277,2
"24053_2009",291,0
"24053_2010",243,2
"24054_1994",235,1.33333333333333
"24054_1995",189.666666666667,2
"24054_1996",163,3.75
"24054_1997",188.5,4.33333333333333
"24054_1998",214,4
"24054_1999",293,5
"24054_2000",315,6
"24054_2001",398,1
"24054_2002",630,6
"24054_2003",439,4
"24054_2004",294,1
"24054_2005",458,4
"24054_2006",75,0
"24054_2007",248,3
"24054_2008",224,4
"24054_2009",355,4
"24054_2010",532,2
"24055_1994",473,2.66666666666667
"24055_1995",358.75,2.66666666666667
"24055_1996",203.25,1.5
"24055_1997",93.6666666666667,2.66666666666667
"24055_1998",16,2.66666666666667
"24055_1999",249,1
"24055_2000",285,6
"24055_2001",217,1
"24055_2002",276,0
"24055_2003",285,2
"24055_2004",160,0
"24055_2005",217,7
"24055_2006",232,1
"24055_2007",200,1
"24055_2008",310,3
"24055_2009",222,0
"24055_2010",224,1
"24056_1994",223.333333333333,0.666666666666667
"24056_1995",168.75,0.666666666666667
"24056_1996",101.75,1
"24056_1997",61,2.66666666666667
"24056_1998",5,2.66666666666667
"24056_1999",173,1
"24056_2000",102,6
"24056_2001",225,4
"24056_2002",190,2
"24056_2003",179,1
"24056_2004",141,3
"24056_2005",121,4
"24056_2006",146.5,3
"24056_2007",172,2
"24056_2008",218,5
"24056_2009",197,18
"24056_2010",170,9
"24057_1994",179,12
"24057_1995",137.5,12
"24057_1996",92.5,5
"24057_1997",66.6666666666667,1.33333333333333
"24057_1998",13,1.33333333333333
"24057_1999",174,1
"24057_2000",144,2
"24057_2001",155,1
"24057_2002",190,1
"24057_2003",221,1
"24057_2004",199,0
"24057_2005",174,2
"24057_2006",171,1
"24057_2007",202,4
"24057_2008",163,0
"24057_2009",181,1
"24057_2010",168,2
"24058_1994",172.333333333333,1.66666666666667
"24058_1995",229.25,1.75
"24058_1996",302.75,2.75
"24058_1997",347.666666666667,3
"24058_1998",400,2
"24058_1999",243,5
"24058_2000",271,2
"24058_2001",229,4
"24058_2002",209,1
"24058_2003",308,4
"24058_2004",311,4
"24058_2005",260,1
"24058_2006",296,5
"24058_2007",418,6
"24058_2008",415,4
"24058_2009",387,5
"24058_2010",257,3
"25001_1994",3580,23.5
"25001_1995",3211,44
"25001_1996",3101,55
"25001_1997",2692,113
"25001_1998",2161,110
"25001_1999",2404,97
"25001_2000",2519,114
"25001_2001",2823,102
"25001_2002",2793,101
"25001_2003",2608,117
"25001_2004",2086,107
"25001_2005",3139,151
"25001_2006",3342,119
"25001_2007",3533,140
"25001_2008",3414,131
"25001_2009",3285,153
"25001_2010",3853,341
"25002_1994",219,171
"25002_1995",134,1
"25002_1996",123,6
"25002_1997",190,20
"25002_1998",154,7
"25002_1999",145,19
"25002_2000",171,12
"25002_2001",297,18
"25002_2002",330,20
"25002_2003",268,15
"25002_2004",269,31
"25002_2005",226,13
"25002_2006",304,26
"25002_2007",327,18
"25002_2008",270,29
"25002_2009",396,30
"25002_2010",411,61
"25003_1994",59,45
"25003_1995",70,29
"25003_1996",83,43
"25003_1997",94,42
"25003_1998",93,34
"25003_1999",64,20
"25003_2000",83,43
"25003_2001",102,38
"25003_2002",117,37
"25003_2003",82,26
"25003_2004",102,18
"25003_2005",115,37
"25003_2006",104,33
"25003_2007",103,43
"25003_2008",108,41
"25003_2009",114,36
"25003_2010",108,35
"25004_1994",74,24
"25004_1995",117,13
"25004_1996",86,13
"25004_1997",100,22
"25004_1998",130,16
"25004_1999",129,22
"25004_2000",152,9
"25004_2001",149,17
"25004_2002",273,25
"25004_2003",215,19
"25004_2004",228,14
"25004_2005",265,15
"25004_2006",265,15
"25004_2007",225,14
"25004_2008",212,19
"25004_2009",252,23
"25004_2010",381,39
"25005_1994",85,28
"25005_1995",65,17
"25005_1996",95,33
